frequency,magnetic_field,rho,total_power,TE11_power
18154428857.55613,0.7,0.003618414502635335,1.848224062573266e-15,1.115889446089748e-15
18816406581.44464,0.7,0.002891922072304842,8.779111882264771e-16,6.835781669420291e-16
18293279296.81116,0.7,0.002086230573136118,1.700302059196895e-15,1.049197332373497e-15
18459632711.435,0.7,0.00210438399970133,1.912200018344405e-15,1.197371259188106e-15
18379183650.08826,0.7,0.00290450530246594,1.177682470134473e-15,8.041143998778048e-16
18821947255.88149,0.7,0.0009471247852059331,8.980479520116746e-16,8.181373280016705e-16
18803530172.74245,0.7,0.001816765669343262,1.458113693395882e-15,1.30190253583667e-15
18716197209.8492,0.7,0.001808852683712861,1.535692679950174e-15,1.350308045371731e-15
19067278570.74362,0.7,0.002567050832055147,9.058400096942838e-16,8.265585847869679e-16
18354908153.35027,0.7,0.002184534614921782,2.497021686525873e-15,2.060062129641779e-15
18895945891.55217,0.7,0.00258588137563482,1.045677172446539e-15,9.423889836758888e-16
18925184627.51477,0.7,0.0002919235290162779,5.933260482102717e-16,5.375799954100843e-16
19050687328.62125,0.7,0.003656648326405214,5.499383763977353e-16,4.932398992666205e-16
18672820628.27608,0.7,0.002180146440530294,1.241838030823385e-15,9.199541743948324e-16
19037773774.90873,0.7,0.001718792372113135,6.688610073868045e-16,5.889398837482126e-16
18217074990.84127,0.7,0.002906803390743735,1.359174085995015e-15,7.22586706305003e-16
18632912107.56834,0.7,0.003375180953689626,1.068631886479599e-15,8.006807126720048e-16
18576725796.4297,0.7,0.003808513101670381,6.891635908627551e-16,4.742169922439639e-16
18051656171.6887,0.7,0.003570113060634685,1.260646537046205e-15,6.552411116186093e-16
18326201754.01037,0.7,0.003493060874379761,1.472734417898918e-15,1.055510823456261e-15
19005249184.35217,0.7,0.001071168340759544,6.83087513066434e-16,6.28369682719698e-16
18185668303.10431,0.7,0.001958668404701295,2.897062484067705e-15,2.388888359405822e-15
18870684242.78949,0.7,0.003753097025796316,8.17951878748378e-16,6.973951183566777e-16
18007994658.44954,0.7,0.003092327126511392,3.042625387797343e-15,2.195032919825534e-15
18384081429.68021,0.7,0.0009620542729050053,1.201189843239342e-15,1.012951403640536e-15
18147718140.41082,0.7,0.001639551915893459,2.070638713096628e-15,1.501510209440793e-15
18864547411.76582,0.7,0.003112062413862682,8.801837079816352e-16,7.800121861314613e-16
19095435596.52432,0.7,0.003757356704721744,3.662603459038182e-16,2.994864957406367e-16
18146985740.67325,0.7,0.003143543482800911,1.721411251476718e-15,1.001117586030052e-15
